id,label,description,parent,children
7397,leaf,I would start with local employers cannot find workers with the right training. A practical response would be to encourage employers to pay living wages. It would improve both quality of life and trust in local government.,10078,[]
7398,leaf,Fix people are being moved without receiving long-term support. Doing nothing will only make the problem more expensive later.,10134,[]
7399,leaf,"From what I see in my neighbourhood, young adults cannot afford to move out. Local government should protect existing affordable rentals.",10112,[]
7400,leaf,"From what I see in my neighbourhood, snow clearing is inconsistent. It is especially difficult for seniors and people on fixed incomes. It would help to coordinate construction schedules.",10099,[]
7401,leaf,"Honestly, repeat vandalism is affecting local businesses.",10007,[]
7402,leaf,I would start with families are cutting back on food and activities. It feels worse outside the downtown core. I would like to see the city support living-wage jobs. There is also the issue that service is too infrequent outside rush hour. I would rather see measurable progress than another study.,10108,[]
7403,leaf,The first thing I would fix is the fact that buses are late and sometimes do not show up. I would like to see the city make stops safer and more accessible.,10151,[]
7404,leaf,Fix property taxes and housing costs are squeezing fixed-income residents. Another concern is that utilities and insurance keep increasing.,10146,[]
7405,leaf,The first thing I would fix is the fact that starter homes are out of reach. Parents in the area talk about this constantly. We should probably expand rent assistance.,10137,[]
7406,leaf,Probably specialist referrals take months. Parents in the area talk about this constantly. I would like to see the city expand community health centres. Doing nothing will only make the problem more expensive later.,10016,[]
7407,leaf,"The community has changed a lot, and now construction projects seem poorly coordinated. I think the best first step is to repair roads before they deteriorate further. Residents should be involved before major decisions are made.",10059,[]
7408,leaf,"The community has changed a lot, and now playgrounds need repairs. That could improve if we plant more trees.",10152,[]
7409,leaf,"For me it comes down to this: encampments are appearing in parks and underpasses. I do not expect an overnight solution, but the current approach is not working. I would like to see the city open more supportive housing.",10004,[]
7410,leaf,Probably starter homes are out of reach.,10036,[]
7411,leaf,"From what I see in my neighbourhood, transit feels less safe late at night. A practical response would be to improve real-time arrival information. This is connected to the fact that some families cannot access tutoring or technology. I would rather see measurable progress than another study.",10151,[]
7412,leaf,i would start with schools need more educational assistants. a practical response would be to expand youth mental health services.,10048,[]
7413,leaf,I would start with it is difficult to find a family doctor. I think the best first step is to make referral systems easier to navigate. This is connected to the fact that youth have too few safe places to spend time. That would make the community feel more livable.,10054,[]
7414,leaf,I keep hearing the same concern from neighbours: new housing takes too long to approve. That could improve if we allow more duplexes and small apartment buildings.,10139,[]
7415,leaf,i keep hearing the same concern from neighbours: rent is rising faster than wages. that would make the community feel more livable.,10085,[]
7416,leaf,One thing that really needs attention is that crowding makes commuting stressful. A practical response would be to improve real-time arrival information. There should be clear public reporting on whether things are improving.,10025,[]
7417,leaf,I would start with specialist referrals take months. It feels worse outside the downtown core. I think the best first step is to expand community health centres. Another concern is that sports fields are difficult to book. We should probably create more small neighbourhood parks. This should be treated as a long-term priority.,10016,[]
7418,leaf,Families are cutting back on food and activities. It is getting harder to ignore. There is also the issue that walk-in clinics are overcrowded. That could improve if we fund more counselling and crisis services.,10154,[]
7419,leaf,"From what I see in my neighbourhood, small everyday purchases now feel expensive. Local government should reduce unnecessary fees. This is connected to the fact that repeat vandalism is affecting local businesses. It would help to improve street lighting. It would improve both quality of life and trust in local government.",10076,[]
7420,leaf,I keep hearing the same concern from neighbours: emergency room waits are extremely long. Even small improvements would make daily life easier. We should probably expand community health centres.,10074,[]
7421,leaf,One thing that really needs attention is that transit feels less safe late at night. That could improve if we run buses more frequently.,10034,[]
7422,leaf,"The community has changed a lot, and now emergency room waits are extremely long. It feels worse outside the downtown core. I would like to see the city make referral systems easier to navigate.",10154,[]
7423,leaf,The first thing I would fix is the fact that there are few entry-level jobs with advancement. Parents in the area talk about this constantly. We should probably support local businesses. I would also add that home care support is inconsistent. A practical response would be to fund more counselling and crisis services. This should be treated as a long-term priority.,10117,[]
7424,leaf,for me it comes down to this: crowding makes commuting stressful. it would help to make stops safer and more accessible. there is also the issue that local employers cannot find workers with the right training. we should probably encourage employers to pay living wages. i would rather see measurable progress than another study.,10015,[]
7425,leaf,Probably traffic congestion is getting worse. Residents should be involved before major decisions are made.,10060,[]
7426,leaf,One thing that really needs attention is that there are few entry-level jobs with advancement. That could improve if we support local businesses.,10081,[]
7427,leaf,The first thing I would fix is the fact that childcare remains unaffordable for many parents. We should probably improve access to affordable childcare. It would improve both quality of life and trust in local government.,10077,[]
7428,leaf,One thing that really needs attention is that wages have not kept up with basic expenses. It is especially difficult for seniors and people on fixed incomes. Local government should improve access to affordable childcare. Another concern is that poor lighting makes some streets feel unsafe. Local government should make non-emergency reporting easier.,10013,[]
7429,leaf,The first thing I would fix is the fact that litter accumulates around busy spaces. I would like to see the city create more small neighbourhood parks. That would make the community feel more livable.,10152,[]
7430,leaf,The biggest issue for me is that small everyday purchases now feel expensive. It feels worse outside the downtown core. Local government should make city services more affordable. This is connected to the fact that some neighbourhoods have poor transit coverage. It would help to add routes in underserved areas. Doing nothing will only make the problem more expensive later.,10042,[]
7431,leaf,The first thing I would fix is the fact that potholes are damaging vehicles. This is not just an inconvenience anymore. That could improve if we coordinate construction schedules.,10021,[]
7432,leaf,"The community has changed a lot, and now open drug use is increasing in some areas. You notice it more when you do not own a car. I would like to see the city support prevention as well as enforcement. I would rather see measurable progress than another study.",10012,[]
7433,leaf,"From what I see in my neighbourhood, road closures create unnecessary bottlenecks. I would like to see the city repair roads before they deteriorate further. I would rather see measurable progress than another study.",10026,[]
7434,leaf,A major problem is that groceries cost noticeably more every month. That could improve if we make city services more affordable. Another concern is that mental health and addiction services are fragmented.,10158,[]
7435,leaf,"From what I see in my neighbourhood, older buildings waste too much energy. I have lived here for years and the change is noticeable. That could improve if we make recycling instructions clearer. Doing nothing will only make the problem more expensive later.",10018,[]
7436,leaf,"Honestly, service is too infrequent outside rush hour. We should probably improve real-time arrival information. I would also add that specialist referrals take months. That would make the community feel more livable.",10016,[]
7437,leaf,I would start with young adults cannot afford to move out. A practical response would be to speed up approvals for apartment construction.,10114,[]
7438,leaf,"The community has changed a lot, and now walk-in clinics are overcrowded. I think the best first step is to fund more counselling and crisis services.",10072,[]
7439,leaf,I would start with repeat vandalism is affecting local businesses. I think the best first step is to support prevention as well as enforcement. I would rather see measurable progress than another study. I see the impact on my commute almost every day.,10007,[]
7440,leaf,I keep hearing the same concern from neighbours: walk-in clinics are overcrowded. A practical response would be to increase home-care capacity. That would make the community feel more livable.,10072,[]
7441,leaf,For me it comes down to this: many available jobs do not pay enough. I would like to see the city support local businesses. There should be clear public reporting on whether things are improving.,10089,[]
7442,leaf,Repeat vandalism is affecting local businesses. Please support prevention as well as enforcement.,10007,[]
7443,leaf,Fix road closures create unnecessary bottlenecks.,10026,[]
7444,leaf,"From what I see in my neighbourhood, young adults cannot afford to move out. That could improve if we use public land for non-market housing.",10114,[]
7445,leaf,Probably wages have not kept up with basic expenses. It would help to reduce unnecessary fees. Another concern is that rent is rising faster than wages. That could improve if we expand rent assistance. Residents should be involved before major decisions are made.,10156,[]
7446,leaf,I keep hearing the same concern from neighbours: downtown storefronts are sitting empty. This affects my family directly. I think the best first step is to attract industries that offer stable careers. It would improve both quality of life and trust in local government.,10073,[]
7447,leaf,"A major problem is that poor lighting makes some streets feel unsafe. I do not expect an overnight solution, but the current approach is not working. Local government should support prevention as well as enforcement. The situation varies by neighbourhood, so one solution may not fit everywhere.",10013,[]
7448,leaf,"For me it comes down to this: snow clearing is inconsistent. It feels worse outside the downtown core. Local government should coordinate construction schedules. There is also the issue that crowding makes commuting stressful. The solution needs to be practical, not just symbolic.",10100,[]
7449,leaf,"Drivers speed through residential streets. Please redesign dangerous intersections. At the same time, public washrooms are often closed. This should be treated as a long-term priority.",10051,[]
7450,leaf,Groceries cost noticeably more every month. Please improve access to affordable childcare. It would improve both quality of life and trust in local government.,10044,[]
7451,leaf,I would start with rent is rising faster than wages. This is not just an inconvenience anymore. We should probably expand rent assistance. This should be treated as a long-term priority.,10155,[]
7452,leaf,"A major problem is that buses are late and sometimes do not show up. We should probably improve real-time arrival information. The solution needs to be practical, not just symbolic.",10045,[]
7453,leaf,"From what I see in my neighbourhood, starter homes are out of reach. You notice it more when you do not own a car. It would help to expand rent assistance. Another concern is that utilities and insurance keep increasing. That could improve if we reduce unnecessary fees. Residents should be involved before major decisions are made.",10036,[]
7454,leaf,I keep hearing the same concern from neighbours: new housing takes too long to approve. You notice it more when you do not own a car. I would like to see the city allow more duplexes and small apartment buildings. It would improve both quality of life and trust in local government.,10139,[]
7455,leaf,For me it comes down to this: people do not feel safe walking at night. Parents in the area talk about this constantly. We should probably make non-emergency reporting easier. Another concern is that sports fields are difficult to book.,10014,[]
7456,leaf,I would start with dangerous intersections are not being fixed. Local government should repair roads before they deteriorate further. There should be clear public reporting on whether things are improving.,10153,[]
7457,leaf,One thing that really needs attention is that there is not enough affordable rental stock. I think the best first step is to protect existing affordable rentals.,10155,[]
7458,leaf,"From what I see in my neighbourhood, road closures create unnecessary bottlenecks. I think the best first step is to repair roads before they deteriorate further. Residents should be involved before major decisions are made.",10026,[]
7459,leaf,"The community has changed a lot, and now service is too infrequent outside rush hour. It would improve both quality of life and trust in local government.",10123,[]
7460,leaf,The biggest issue for me is that childcare remains unaffordable for many parents. Doing nothing will only make the problem more expensive later.,10077,[]
7461,leaf,"From what I see in my neighbourhood, after-school programs are limited. This affects my family directly. It would help to offer affordable after-school activities. There is also the issue that repeat vandalism is affecting local businesses. A practical response would be to invest in youth programs.",10157,[]
7462,leaf,Probably rent is rising faster than wages. I would like to see the city use public land for non-market housing.,10155,[]
7463,leaf,A major problem is that some neighbourhoods have poor transit coverage. Parents in the area talk about this constantly. A practical response would be to make stops safer and more accessible.,10043,[]
7464,leaf,"From what I see in my neighbourhood, walk-in clinics are overcrowded. I do not expect an overnight solution, but the current approach is not working. We should probably increase home-care capacity. It is particularly visible around schools and shopping areas.",10072,[]
7465,leaf,"The community has changed a lot, and now health services are difficult to navigate. I have lived here for years and the change is noticeable. It would help to expand community health centres. Doing nothing will only make the problem more expensive later.",10070,[]
7466,leaf,A major problem is that emergency room waits are extremely long. I have lived here for years and the change is noticeable. I would like to see the city increase home-care capacity. Residents should be involved before major decisions are made.,10154,[]
7467,leaf,"A major problem is that people do not feel safe walking at night. I have lived here for years and the change is noticeable. We should probably make non-emergency reporting easier. At the same time, small businesses are struggling with high costs. That would make the community feel more livable.",10014,[]
7468,leaf,probably people with disabilities face barriers to employment. i would like to see the city expand accessible employment programs.,10010,[]
7469,leaf,"I would start with it is difficult to find a family doctor. I do not expect an overnight solution, but the current approach is not working. Local government should recruit more family doctors and nurses. The solution needs to be practical, not just symbolic.",10054,[]
7470,leaf,"The first thing I would fix is the fact that people with disabilities face barriers to employment. I do not expect an overnight solution, but the current approach is not working. I would like to see the city revitalize vacant commercial areas. Doing nothing will only make the problem more expensive later.",10010,[]
7471,leaf,My main concern is that too many new units are priced as luxury housing. Local government should expand rent assistance. Another concern is that some families cannot access tutoring or technology. I think the best first step is to fund more classroom support.,10157,[]
7472,leaf,The first thing I would fix is the fact that there is not enough affordable rental stock. You notice it more when you do not own a car. It would help to speed up approvals for apartment construction.,10136,[]
7473,leaf,A major problem is that families are cutting back on food and activities. It feels worse outside the downtown core. Local government should expand food security programs. Another concern is that shelters are full or feel unsafe.,10156,[]
7474,leaf,Fix childcare remains unaffordable for many parents.,10077,[]
7475,leaf,"Honestly, home care support is inconsistent. It would help to make referral systems easier to navigate. I would rather see measurable progress than another study.",10117,[]
7476,leaf,"A major problem is that older buildings waste too much energy. I do not expect an overnight solution, but the current approach is not working. We should probably improve flood prevention. This is connected to the fact that mental health and addiction services are fragmented. It would improve both quality of life and trust in local government.",10018,[]
7477,leaf,I keep hearing the same concern from neighbours: too many new units are priced as luxury housing. I would like to see the city expand rent assistance. There should be clear public reporting on whether things are improving.,10155,[]
7478,leaf,I keep hearing the same concern from neighbours: property taxes and housing costs are squeezing fixed-income residents. I would like to see the city speed up approvals for apartment construction. There is also the issue that sports fields are difficult to book. Local government should repair playgrounds and sports facilities. There should be clear public reporting on whether things are improving.,10155,[]
7479,leaf,"The biggest issue for me is that too many new units are priced as luxury housing. I would like to see the city protect existing affordable rentals. There is also the issue that some neighbourhoods lack usable green space. We should probably create more small neighbourhood parks. The solution needs to be practical, not just symbolic.",10091,[]
7480,leaf,"From what I see in my neighbourhood, buses are late and sometimes do not show up. We should probably coordinate transfers better.",10045,[]
7481,leaf,"Probably there are too few supportive housing spaces. That could improve if we provide storage, washrooms, and outreach services. This is connected to the fact that renovictions are displacing long-term tenants. This should be treated as a long-term priority.",10158,[]
7482,leaf,"The community has changed a lot, and now people are being moved without receiving long-term support. This is connected to the fact that it is difficult to find a family doctor.",10054,[]
7483,leaf,For me it comes down to this: young adults cannot afford to move out. We should probably speed up approvals for apartment construction. Doing nothing will only make the problem more expensive later.,10112,[]
7484,leaf,Mostly seniors on fixed incomes are struggling. Another concern is that construction projects seem poorly coordinated. We should probably redesign dangerous intersections. Residents should be involved before major decisions are made.,10159,[]
7485,leaf,"The community has changed a lot, and now public washrooms are often closed. I think the best first step is to create more small neighbourhood parks.",10041,[]
7486,leaf,One thing that really needs attention is that buses are late and sometimes do not show up. That could improve if we run buses more frequently. There is also the issue that starter homes are out of reach.,10155,[]
7487,leaf,The biggest issue for me is that utilities and insurance keep increasing. I would like to see the city make city services more affordable. Another concern is that car dependence contributes to pollution.,10156,[]
7488,leaf,Probably renovictions are displacing long-term tenants. We should probably protect existing affordable rentals.,10148,[]
7489,leaf,Probably local employers cannot find workers with the right training. This affects my family directly. We should probably encourage employers to pay living wages.,10156,[]
7490,leaf,The biggest issue for me is that rent is rising faster than wages. I think the best first step is to protect existing affordable rentals. There should be clear public reporting on whether things are improving.,10155,[]
7491,leaf,"From what I see in my neighbourhood, groceries cost noticeably more every month. It would help to improve access to affordable childcare. At the same time, potholes are damaging vehicles. The solution needs to be practical, not just symbolic.",10021,[]
7492,leaf,"The community has changed a lot, and now wages have not kept up with basic expenses. This affects my family directly. It would help to make city services more affordable. There is also the issue that some neighbourhoods lack usable green space. I would like to see the city keep washrooms open longer.",10156,[]
7493,leaf,"My main concern is that utilities and insurance keep increasing. I do not expect an overnight solution, but the current approach is not working. A practical response would be to make city services more affordable. Residents should be involved before major decisions are made.",10156,[]
7494,leaf,"One thing that really needs attention is that too many new units are priced as luxury housing. It is especially difficult for seniors and people on fixed incomes. I think the best first step is to allow more duplexes and small apartment buildings. The solution needs to be practical, not just symbolic. On my street, people have been talking about this for months.",10155,[]
7495,leaf,"From what I see in my neighbourhood, there are too few trees and shaded areas. Local government should make recreation spaces easier to access. That would make the community feel more livable.",10050,[]
7496,leaf,For me it comes down to this: starter homes are out of reach. I would rather see measurable progress than another study.,10106,[]
7497,leaf,"From what I see in my neighbourhood, there is not enough affordable rental stock. I would like to see the city build more mixed-income housing. Residents should be involved before major decisions are made. I see the impact on my commute almost every day.",10091,[]
7498,leaf,The biggest issue for me is that there is not enough affordable rental stock. This is not just an inconvenience anymore. That could improve if we expand rent assistance.,10155,[]
7499,leaf,One thing that really needs attention is that youth have too few safe places to spend time. You notice it more when you do not own a car. We should probably support prevention as well as enforcement.,10024,[]
7500,leaf,i would start with small everyday purchases now feel expensive. it is especially difficult for seniors and people on fixed incomes. local government should improve access to affordable childcare. there should be clear public reporting on whether things are improving. i see the impact on my commute almost every day.,10156,[]
7501,leaf,"The biggest issue for me is that rent is rising faster than wages. It feels worse outside the downtown core. I think the best first step is to allow more duplexes and small apartment buildings. The solution needs to be practical, not just symbolic.",10155,[]
7502,leaf,"The community has changed a lot, and now young people are leaving for better opportunities. This affects my family directly. That could improve if we expand accessible employment programs. Another concern is that mental health care is hard to access.",10158,[]
7503,leaf,For me it comes down to this: crowding makes commuting stressful. That could improve if we add routes in underserved areas. Another concern is that road closures create unnecessary bottlenecks. We should probably add traffic calming on residential streets.,10025,[]
7504,leaf,Residents do not know where to report non-emergency problems. Please work more closely with local businesses and residents. Residents should be involved before major decisions are made.,10020,[]
7505,leaf,A major problem is that some neighbourhoods have poor transit coverage. I think the best first step is to run buses more frequently. Another concern is that there are too few trees and shaded areas. I would rather see measurable progress than another study.,10015,[]
7506,leaf,Probably there are few entry-level jobs with advancement. We should probably expand accessible employment programs.,10081,[]
7507,leaf,The biggest issue for me is that local waterways need better protection. That could improve if we improve flood prevention.,10096,[]
7508,leaf,Probably too many new units are priced as luxury housing. I would also add that small everyday purchases now feel expensive. It would improve both quality of life and trust in local government.,10091,[]
7509,leaf,"From what I see in my neighbourhood, people with disabilities face barriers to employment. It is especially difficult for seniors and people on fixed incomes. That could improve if we expand accessible employment programs. On my street, people have been talking about this for months.",10010,[]
7510,leaf,"From what I see in my neighbourhood, young adults cannot afford to move out. It feels worse outside the downtown core. A practical response would be to build more mixed-income housing. The solution needs to be practical, not just symbolic.",10114,[]
7511,leaf,One thing that really needs attention is that families are cutting back on food and activities. This is not just an inconvenience anymore. It would help to reduce unnecessary fees. This should be treated as a long-term priority.,10080,[]
7512,leaf,A major problem is that new housing takes too long to approve. I think the best first step is to build more mixed-income housing. It would improve both quality of life and trust in local government.,10066,[]
7513,leaf,Fix some neighbourhoods have poor transit coverage. Another concern is that specialist referrals take months. It would improve both quality of life and trust in local government.,10151,[]
7514,leaf,Mostly buses are late and sometimes do not show up. There should be clear public reporting on whether things are improving.,10045,[]
7515,leaf,"I keep hearing the same concern from neighbours: poor lighting makes some streets feel unsafe. It would help to work more closely with local businesses and residents. At the same time, there is not enough affordable rental stock. The solution needs to be practical, not just symbolic.",10013,[]
7516,leaf,"Honestly, transit feels less safe late at night. Parents in the area talk about this constantly. We should probably make stops safer and more accessible. That would make the community feel more livable.",10034,[]
7517,leaf,"Honestly, encampments are appearing in parks and underpasses. I do not expect an overnight solution, but the current approach is not working. I think the best first step is to create safer low-barrier shelters. There is also the issue that home care support is inconsistent. The solution needs to be practical, not just symbolic.",10004,[]
7518,leaf,My main concern is that it is difficult to find a family doctor. I would like to see the city expand community health centres. This should be treated as a long-term priority.,10065,[]
7519,leaf,I keep hearing the same concern from neighbours: starter homes are out of reach. You notice it more when you do not own a car. Local government should protect existing affordable rentals. This is connected to the fact that public washrooms are often closed. I would like to see the city improve litter collection. Residents should be involved before major decisions are made.,10036,[]
7520,leaf,"Honestly, starter homes are out of reach... I would like to see the city speed up approvals for apartment construction. It would improve both quality of life and trust in local government.",10036,[]
7521,leaf,Fix health services are difficult to navigate. There should be clear public reporting on whether things are improving.,10070,[]
7522,leaf,I would start with new housing takes too long to approve. I would like to see the city allow more duplexes and small apartment buildings.,10155,[]
7523,leaf,The first thing I would fix is the fact that transit feels less safe late at night. We should probably add routes in underserved areas.,10034,[]
7524,leaf,"The community has changed a lot, and now dangerous intersections are not being fixed... We should probably improve winter maintenance. Another concern is that local employers cannot find workers with the right training. Doing nothing will only make the problem more expensive later.",10047,[]
7525,leaf,Probably public washrooms are often closed. I think the best first step is to make recreation spaces easier to access. This should be treated as a long-term priority. A neighbour recently told me they were considering moving because of it.,10041,[]
7526,leaf,"Transfers are unreliable, especially lately. It would improve both quality of life and trust in local government. On my street, people have been talking about this for months.",10046,[]
7527,leaf,"Honestly, people do not feel safe walking at night. We should probably improve street lighting. The solution needs to be practical, not just symbolic.",10014,[]
7528,leaf,One thing that really needs attention is that teenagers have few affordable activities. Local government should expand youth mental health services.,10028,[]
7529,leaf,"From what I see in my neighbourhood, some neighbourhoods have poor transit coverage. It would help to add routes in underserved areas.",10043,[]
7530,leaf,"From what I see in my neighbourhood, schools need more educational assistants. We should probably fund more classroom support. This should be treated as a long-term priority.",10058,[]
7531,leaf,We need to run buses more frequently. This is connected to the fact that utilities and insurance keep increasing. We should probably reduce unnecessary fees. It is particularly visible around schools and shopping areas.,10045,[]
7532,leaf,Probably there are too few supportive housing spaces. Local government should focus on permanent housing instead of repeated displacement. It would improve both quality of life and trust in local government. It is particularly visible around schools and shopping areas.,10132,[]
7533,leaf,"Honestly, health services are difficult to navigate. You notice it more when you do not own a car. I would like to see the city fund more counselling and crisis services. There is also the issue that poor lighting makes some streets feel unsafe. I would like to see the city make non-emergency reporting easier. There should be clear public reporting on whether things are improving.",10154,[]
7534,leaf,"the biggest issue for me is that utilities and insurance keep increasing. i do not expect an overnight solution, but the current approach is not working. it would help to reduce unnecessary fees. this should be treated as a long-term priority.",10088,[]
7535,leaf,For me it comes down to this: residents do not know where to report non-emergency problems. It is especially difficult for seniors and people on fixed incomes. I would like to see the city invest in youth programs.,10159,[]
7536,leaf,For me it comes down to this: health services are difficult to navigate. I think the best first step is to fund more counselling and crisis services. There is also the issue that repeat vandalism is affecting local businesses. It would help to increase community-based outreach. Doing nothing will only make the problem more expensive later.,10007,[]
7537,leaf,For me it comes down to this: health services are difficult to navigate. A practical response would be to make referral systems easier to navigate.,10070,[]
7538,leaf,One thing that really needs attention is that groceries cost noticeably more every month. This affects my family directly. I would like to see the city reduce unnecessary fees. It would improve both quality of life and trust in local government.,10044,[]
7539,leaf,The first thing I would fix is the fact that there are too few supportive housing spaces. This should be treated as a long-term priority.,10134,[]
7540,leaf,"Shelters are full or feel unsafe, especially lately. I would also add that specialist referrals take months. It would help to expand community health centres. Doing nothing will only make the problem more expensive later.",10130,[]
7541,leaf,The first thing I would fix is the fact that groceries cost noticeably more every month. I think the best first step is to offer targeted help for low-income households. Another concern is that rent is rising faster than wages. It would improve both quality of life and trust in local government.,10044,[]
7542,leaf,Fix emergency room waits are extremely long. There should be clear public reporting on whether things are improving.,10074,[]
7543,leaf,"From what I see in my neighbourhood, traffic congestion is getting worse. You notice it more when you do not own a car. I think the best first step is to coordinate construction schedules. This is connected to the fact that emergency room waits are extremely long. Local government should fund more counselling and crisis services.",10153,[]
7544,leaf,"From what I see in my neighbourhood, youth have too few safe places to spend time. I think the best first step is to work more closely with local businesses and residents. It would improve both quality of life and trust in local government.",10024,[]
7545,leaf,"Honestly, snow clearing is inconsistent. Local government should enforce parking and speeding rules more consistently. This should be treated as a long-term priority.",10099,[]
7546,leaf,"The community has changed a lot, and now school buildings need repairs. It would help to create more youth employment programs. There is also the issue that downtown storefronts are sitting empty. A practical response would be to create better job-training partnerships. Doing nothing will only make the problem more expensive later.",10073,[]
7547,leaf,for me it comes down to this: snow clearing is inconsistent. that could improve if we improve winter maintenance. there is also the issue that people with disabilities face barriers to employment.,10101,[]
7548,leaf,One thing that really needs attention is that too many new units are priced as luxury housing. This affects my family directly. A practical response would be to use public land for non-market housing.,10155,[]
7549,leaf,"Honestly, small everyday purchases now feel expensive. Doing nothing will only make the problem more expensive later.",10076,[]
7550,leaf,"From what I see in my neighbourhood, starter homes are out of reach. I think the best first step is to protect existing affordable rentals. This is connected to the fact that sports fields are difficult to book. That could improve if we improve litter collection. Residents should be involved before major decisions are made.",10036,[]
7551,leaf,A major problem is that starter homes are out of reach. Local government should protect existing affordable rentals. This should be treated as a long-term priority.,10036,[]
7552,leaf,"Honestly, property theft has become more common. I do not expect an overnight solution, but the current approach is not working. I think the best first step is to improve street lighting. Another concern is that renovictions are displacing long-term tenants. It would improve both quality of life and trust in local government.",10111,[]
7553,leaf,A major problem is that recycling rules are confusing. Local government should make recycling instructions clearer.,10017,[]
7554,leaf,"I keep hearing the same concern from neighbours: snow clearing is inconsistent. I do not expect an overnight solution, but the current approach is not working. I would like to see the city redesign dangerous intersections. This should be treated as a long-term priority.",10099,[]
7555,leaf,I keep hearing the same concern from neighbours: groceries cost noticeably more every month. I have lived here for years and the change is noticeable. It would help to offer targeted help for low-income households.,10044,[]
7556,leaf,"My main concern is that small businesses are struggling with high costs. That could improve if we create better job-training partnerships. At the same time, more people are sleeping outside. A practical response would be to focus on permanent housing instead of repeated displacement.",10158,[]
7557,leaf,We need to make non-emergency reporting easier. Another concern is that groceries cost noticeably more every month. A practical response would be to support living-wage jobs.,10044,[]
7558,leaf,The biggest issue for me is that emergency room waits are extremely long. We should probably make referral systems easier to navigate. This should be treated as a long-term priority.,10154,[]
7559,leaf,I keep hearing the same concern from neighbours: school buildings need repairs. Even small improvements would make daily life easier. I would like to see the city improve access to tutoring and technology. There should be clear public reporting on whether things are improving.,10053,[]
7560,leaf,"From what I see in my neighbourhood, there are too few trees and shaded areas. Local government should keep washrooms open longer. That would make the community feel more livable.",10041,[]
7561,leaf,Probably starter homes are out of reach. I think the best first step is to expand rent assistance. Another concern is that small everyday purchases now feel expensive. It would improve both quality of life and trust in local government.,10036,[]
7562,leaf,"The community has changed a lot, and now wages have not kept up with basic expenses. It would help to expand food security programs.",10156,[]
7563,leaf,"Probably transit feels less safe late at night. A practical response would be to increase late-night service. At the same time, some families cannot access tutoring or technology.",10034,[]
7564,leaf,We need to allow more duplexes and small apartment buildings. There is also the issue that wages have not kept up with basic expenses.,10155,[]
7565,leaf,"Honestly, people are being moved without receiving long-term support. I would like to see the city pair outreach workers with health professionals. This is connected to the fact that young adults cannot afford to move out. A practical response would be to speed up approvals for apartment construction.",10158,[]
7566,leaf,Walk-in clinics are overcrowded. Please expand community health centres. That would make the community feel more livable.,10072,[]
7567,leaf,We need to make city services more affordable. This is connected to the fact that there are too few supportive housing spaces.,10158,[]
7568,leaf,The first thing I would fix is the fact that emergency room waits are extremely long. I think the best first step is to fund more counselling and crisis services. Residents should be involved before major decisions are made.,10075,[]
7569,leaf,For me it comes down to this: people do not feel safe walking at night. Local government should work more closely with local businesses and residents. This is connected to the fact that many available jobs do not pay enough. A practical response would be to support local businesses.,10014,[]
7570,leaf,Probably residents do not know where to report non-emergency problems. This affects my family directly. We should probably work more closely with local businesses and residents. That would make the community feel more livable.,10020,[]
7571,leaf,"From what I see in my neighbourhood, road closures create unnecessary bottlenecks. There should be clear public reporting on whether things are improving.",10026,[]
7572,leaf,One thing that really needs attention is that home care support is inconsistent. I would like to see the city increase home-care capacity. Doing nothing will only make the problem more expensive later. I see the impact on my commute almost every day.,10117,[]
7573,leaf,Emergency room waits are extremely long. Please improve access to urgent care. Residents should be involved before major decisions are made.,10074,[]
7574,leaf,My main concern is that students are struggling with mental health. Local government should create more youth employment programs. Another concern is that there is not enough affordable rental stock.,10114,[]
7575,leaf,The biggest issue for me is that groceries cost noticeably more every month.,10044,[]
7576,leaf,For me it comes down to this: some neighbourhoods have poor transit coverage. I would like to see the city improve real-time arrival information. There should be clear public reporting on whether things are improving.,10151,[]
7577,leaf,One thing that really needs attention is that there are not enough trees. It feels worse outside the downtown core. I think the best first step is to make recycling instructions clearer. There should be clear public reporting on whether things are improving.,10152,[]
7578,leaf,The first thing I would fix is the fact that after-school programs are limited. It would help to expand youth mental health services.,10157,[]
7579,leaf,"From what I see in my neighbourhood, repeat vandalism is affecting local businesses. At the same time, transfers are unreliable. I would like to see the city increase late-night service.",10007,[]
7580,leaf,"From what I see in my neighbourhood, young people are leaving for better opportunities. I would like to see the city revitalize vacant commercial areas.",10068,[]
7581,leaf,"For me it comes down to this: rent is rising faster than wages. That could improve if we protect existing affordable rentals. At the same time, small everyday purchases now feel expensive.",10155,[]
7582,leaf,For me it comes down to this: specialist referrals take months. This affects my family directly. A practical response would be to fund more counselling and crisis services. There should be clear public reporting on whether things are improving.,10016,[]
7583,leaf,"My main concern is that encampments are appearing in parks and underpasses. A practical response would be to provide storage, washrooms, and outreach services.",10004,[]
7584,leaf,I keep hearing the same concern from neighbours: some neighbourhoods lack usable green space. That could improve if we keep washrooms open longer.,10041,[]
7585,leaf,I keep hearing the same concern from neighbours: starter homes are out of reach. I would like to see the city speed up approvals for apartment construction. Another concern is that traffic congestion is getting worse.,10036,[]
7586,leaf,"Honestly, residents do not know where to report non-emergency problems. It would help to make non-emergency reporting easier. At the same time, some neighbourhoods lack usable green space. I would rather see measurable progress than another study.",10102,[]
7587,leaf,I would start with there are too few supportive housing spaces. This is not just an inconvenience anymore. I think the best first step is to open more supportive housing.,10134,[]
